scientificName,stateProvince,decimalLatitude,decimalLongitude,references
Pardosa utahensis,Colorado,40.015,-105.27,https://ecdysis.org/collections/individual/index.php?occid=3196997
Pardosa utahensis,Colorado,38.545,-107.316667,https://ecdysis.org/collections/individual/index.php?occid=3198235
Pardosa utahensis,Colorado,39.094833,-105.873083,https://ecdysis.org/collections/individual/index.php?occid=3198948
Pardosa utahensis,Colorado,40.551,-108.147,https://ecdysis.org/collections/individual/index.php?occid=3200155
Pardosa utahensis,Colorado,40.534,-107.581,https://ecdysis.org/collections/individual/index.php?occid=3200158
Pardosa utahensis,Colorado,40.522,-107.945,https://ecdysis.org/collections/individual/index.php?occid=3200161
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201263
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201273
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201276
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201281
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201375
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201376
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201377
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201391
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201413
Pardosa utahensis,Colorado,39.96,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201421
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201520
Pardosa utahensis,Colorado,39.96,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201544
Pardosa utahensis,Colorado,37.62,-105.553611,https://ecdysis.org/collections/individual/index.php?occid=3204268
Pardosa utahensis,Colorado,38.523056,-106.800556,https://ecdysis.org/collections/individual/index.php?occid=3204278
Pardosa utahensis,Colorado,38.523056,-106.800556,https://ecdysis.org/collections/individual/index.php?occid=3204288
Pardosa utahensis,Colorado,38.523056,-106.800556,https://ecdysis.org/collections/individual/index.php?occid=3204290
Pardosa utahensis,Colorado,39.468833,-105.749111,https://ecdysis.org/collections/individual/index.php?occid=3204940
Pardosa utahensis,Colorado,37.88453,-105.206644,https://ecdysis.org/collections/individual/index.php?occid=3206026
Pardosa utahensis,Colorado,39.217,-105.982,https://ecdysis.org/collections/individual/index.php?occid=3206475
Pardosa utahensis,Colorado,39.03262,-106.007745,https://ecdysis.org/collections/individual/index.php?occid=3206478
Pardosa utahensis,Colorado,38.817649,-106.068826,https://ecdysis.org/collections/individual/index.php?occid=3206480
Pardosa utahensis,Colorado,39.053689,-106.039106,https://ecdysis.org/collections/individual/index.php?occid=3206481
Pardosa utahensis,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206498
Pardosa utahensis,Colorado,39.31219,-105.884735,https://ecdysis.org/collections/individual/index.php?occid=3206503
Pardosa utahensis,Colorado,39.230595,-106.000565,https://ecdysis.org/collections/individual/index.php?occid=3206525
Pardosa utahensis,Colorado,39.030381,-105.431686,https://ecdysis.org/collections/individual/index.php?occid=3206547
Pardosa utahensis,Colorado,39.027803,-106.016422,https://ecdysis.org/collections/individual/index.php?occid=3206548
Pardosa utahensis,Colorado,39.223812,-106.000565,https://ecdysis.org/collections/individual/index.php?occid=3206606
Pardosa utahensis,Colorado,40.010492,-105.276842,https://ecdysis.org/collections/individual/index.php?occid=3207216
Pardosa utahensis,Colorado,39.021211,-105.795692,https://ecdysis.org/collections/individual/index.php?occid=3207219
Pardosa utahensis,Colorado,39.021211,-105.795692,https://ecdysis.org/collections/individual/index.php?occid=3207228
Pardosa utahensis,Colorado,38.946128,-105.289394,https://ecdysis.org/collections/individual/index.php?occid=3207277
Pardosa utahensis,Colorado,39.436111,-105.764444,https://ecdysis.org/collections/individual/index.php?occid=3216127
Pardosa utahensis,Colorado,40.55,-105.283333,https://ecdysis.org/collections/individual/index.php?occid=3216286
Pardosa utahensis,Colorado,39.916667,-105.583333,https://ecdysis.org/collections/individual/index.php?occid=3216295
Pardosa utahensis,Colorado,39.730278,-105.694167,https://ecdysis.org/collections/individual/index.php?occid=3216331
Pardosa utahensis,Colorado,38.903889,-105.520278,https://ecdysis.org/collections/individual/index.php?occid=3216354
Pardosa utahensis,Colorado,37.217,-106.183,https://ecdysis.org/collections/individual/index.php?occid=3216431
Pardosa utahensis,Colorado,38.72777778,-105.8569444,https://ecdysis.org/collections/individual/index.php?occid=3216432
Pardosa utahensis,Colorado,38.72777778,-105.8569444,https://ecdysis.org/collections/individual/index.php?occid=3216433
Pardosa utahensis,Colorado,38.855667,-105.304167,https://ecdysis.org/collections/individual/index.php?occid=3216434
Pardosa utahensis,Colorado,37.925,-107.333333,https://ecdysis.org/collections/individual/index.php?occid=3216436
Pardosa utahensis,Colorado,38.937222,-105.503611,https://ecdysis.org/collections/individual/index.php?occid=3216570
Pardosa utahensis,Colorado,39.842778,-105.488889,https://ecdysis.org/collections/individual/index.php?occid=3217911
Pardosa utahensis,Colorado,39.842778,-105.488889,https://ecdysis.org/collections/individual/index.php?occid=3217914
Pardosa utahensis,Colorado,39.842778,-105.488889,https://ecdysis.org/collections/individual/index.php?occid=3217916
Pardosa utahensis,Colorado,39.842778,-105.488889,https://ecdysis.org/collections/individual/index.php?occid=3217919
Pardosa utahensis,Colorado,37.225278,-108.180833,https://ecdysis.org/collections/individual/index.php?occid=3217938
Pardosa utahensis,Colorado,37.335214,-106.2214,https://ecdysis.org/collections/individual/index.php?occid=3218009
Pardosa utahensis,Colorado,38.917222,-105.274444,https://ecdysis.org/collections/individual/index.php?occid=3218811
Pardosa utahensis,Colorado,39.304722,-105.901944,https://ecdysis.org/collections/individual/index.php?occid=3218812
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223079
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223083
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223109
Pardosa utahensis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223111
Pardosa vadosa,Colorado,38.847737,-108.37263,https://ecdysis.org/collections/individual/index.php?occid=3195982
Pardosa vadosa,Colorado,37.1864,-108.5361,https://ecdysis.org/collections/individual/index.php?occid=3196398
Pardosa vadosa,Colorado,39.519,-107.915,https://ecdysis.org/collections/individual/index.php?occid=3199815
Pardosa vadosa,Colorado,38.678,-108.976,https://ecdysis.org/collections/individual/index.php?occid=3200125
Pardosa vadosa,Colorado,38.805309,-108.308639,https://ecdysis.org/collections/individual/index.php?occid=3206620
Pardosa vadosa,Colorado,39.15887,-108.728988,https://ecdysis.org/collections/individual/index.php?occid=3210153
Pardosa vadosa,Colorado,39.651389,-105.034444,https://ecdysis.org/collections/individual/index.php?occid=3216472
Pardosa vadosa,Colorado,39.651389,-105.034444,https://ecdysis.org/collections/individual/index.php?occid=3216481
Pardosa vadosa,Colorado,39.651389,-105.034444,https://ecdysis.org/collections/individual/index.php?occid=3216482
Pardosa vadosa,Colorado,40.384722,-106.611111,https://ecdysis.org/collections/individual/index.php?occid=3217796
Pardosa valens,Colorado,39.995739,-105.231056,https://ecdysis.org/collections/individual/index.php?occid=3196542
Pardosa valens,Colorado,38.505,-105.108,https://ecdysis.org/collections/individual/index.php?occid=3201189
Pardosa valens,Colorado,39.87951,-105.269773,https://ecdysis.org/collections/individual/index.php?occid=3206639
Pardosa valens,Colorado,39.881717,-105.269773,https://ecdysis.org/collections/individual/index.php?occid=3206641
Pardosa valens,Colorado,37.315358,-107.869123,https://ecdysis.org/collections/individual/index.php?occid=3206642
Pardosa valens,Colorado,39.877486,-105.274436,https://ecdysis.org/collections/individual/index.php?occid=3207273
Pardosa valens,Colorado,39.58003,-105.266293,https://ecdysis.org/collections/individual/index.php?occid=3210118
Pardosa valens,Colorado,38.640833,-106.082222,https://ecdysis.org/collections/individual/index.php?occid=3216473
Pardosa wyuta,Colorado,39.795917,-105.450389,https://ecdysis.org/collections/individual/index.php?occid=3183980
Pardosa wyuta,Colorado,39.791361,-105.449639,https://ecdysis.org/collections/individual/index.php?occid=3184033
Pardosa wyuta,Colorado,39.796306,-105.451222,https://ecdysis.org/collections/individual/index.php?occid=3184036
Pardosa wyuta,Colorado,39.832361,-105.407583,https://ecdysis.org/collections/individual/index.php?occid=3184087
Pardosa wyuta,Colorado,39.832361,-105.407583,https://ecdysis.org/collections/individual/index.php?occid=3184102
Pardosa wyuta,Colorado,39.903861,-105.626111,https://ecdysis.org/collections/individual/index.php?occid=3184108
Pardosa wyuta,Colorado,39.904611,-105.622472,https://ecdysis.org/collections/individual/index.php?occid=3184111
Pardosa wyuta,Colorado,39.832361,-105.407583,https://ecdysis.org/collections/individual/index.php?occid=3184123
Pardosa wyuta,Colorado,39.432528,-105.228194,https://ecdysis.org/collections/individual/index.php?occid=3184221
Pardosa wyuta,Colorado,39.824111,-105.438278,https://ecdysis.org/collections/individual/index.php?occid=3184222
Pardosa wyuta,Colorado,39.161801,-106.271203,https://ecdysis.org/collections/individual/index.php?occid=3187576
Pardosa wyuta,Colorado,39.523565,-105.2499,https://ecdysis.org/collections/individual/index.php?occid=3188855
Pardosa wyuta,Colorado,40.394,-105.494,https://ecdysis.org/collections/individual/index.php?occid=3193986
Pardosa wyuta,Colorado,39.53595,-105.042722,https://ecdysis.org/collections/individual/index.php?occid=3194828
Pardosa wyuta,Colorado,39.9325,-105.276389,https://ecdysis.org/collections/individual/index.php?occid=3194839
Pardosa wyuta,Colorado,40.072222,-105.353889,https://ecdysis.org/collections/individual/index.php?occid=3194872
Pardosa wyuta,Colorado,39.878,-105.274,https://ecdysis.org/collections/individual/index.php?occid=3196768
Pardosa wyuta,Colorado,37.62,-105.553611,https://ecdysis.org/collections/individual/index.php?occid=3197124
Pardosa wyuta,Colorado,39.605,-107.585,https://ecdysis.org/collections/individual/index.php?occid=3198215
Pardosa wyuta,Colorado,39.582639,-107.552528,https://ecdysis.org/collections/individual/index.php?occid=3198279
Pardosa wyuta,Colorado,39.6025,-107.793056,https://ecdysis.org/collections/individual/index.php?occid=3198284
Pardosa wyuta,Colorado,39.936611,-105.369639,https://ecdysis.org/collections/individual/index.php?occid=3198498
Pardosa wyuta,Colorado,39.059444,-106.799167,https://ecdysis.org/collections/individual/index.php?occid=3198743
Pardosa wyuta,Colorado,38.900833,-107.891389,https://ecdysis.org/collections/individual/index.php?occid=3199173
Pardosa wyuta,Colorado,39.523565,-105.25113,https://ecdysis.org/collections/individual/index.php?occid=3199952
Pardosa wyuta,Colorado,38.206111,-107.731667,https://ecdysis.org/collections/individual/index.php?occid=3200242
Pardosa wyuta,Colorado,38.7168,-106.1969,https://ecdysis.org/collections/individual/index.php?occid=3200714
Pardosa wyuta,Colorado,39.946,-105.509,https://ecdysis.org/collections/individual/index.php?occid=3201026
Pardosa wyuta,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201539
Pardosa wyuta,Colorado,38.489778,-105.937167,https://ecdysis.org/collections/individual/index.php?occid=3204007
Pardosa wyuta,Colorado,39.498278,-105.086083,https://ecdysis.org/collections/individual/index.php?occid=3205773
Pardosa wyuta,Colorado,39.223812,-106.000505,https://ecdysis.org/collections/individual/index.php?occid=3205805
Pardosa wyuta,Colorado,38.834,-104.821,https://ecdysis.org/collections/individual/index.php?occid=3206037
Pardosa wyuta,Colorado,39.874,-106.886,https://ecdysis.org/collections/individual/index.php?occid=3206038
Pardosa wyuta,Colorado,38.682,-108.975,https://ecdysis.org/collections/individual/index.php?occid=3206042
Pardosa wyuta,Colorado,40.111,-105.307,https://ecdysis.org/collections/individual/index.php?occid=3206045
Pardosa wyuta,Colorado,38.131,-108.292,https://ecdysis.org/collections/individual/index.php?occid=3206046
Pardosa wyuta,Colorado,38.64729,-105.219065,https://ecdysis.org/collections/individual/index.php?occid=3206054
Pardosa wyuta,Colorado,38.130771,-108.291961,https://ecdysis.org/collections/individual/index.php?occid=3206064
Pardosa wyuta,Colorado,40.612049,-105.077036,https://ecdysis.org/collections/individual/index.php?occid=3206071
Pardosa wyuta,Colorado,38.58692,-107.69598,https://ecdysis.org/collections/individual/index.php?occid=3206075
Pardosa wyuta,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206079
Pardosa wyuta,Colorado,39.640334,-104.828989,https://ecdysis.org/collections/individual/index.php?occid=3206080
Pardosa wyuta,Colorado,40.375973,-104.108612,https://ecdysis.org/collections/individual/index.php?occid=3206083
Pardosa wyuta,Colorado,38.016727,-108.053642,https://ecdysis.org/collections/individual/index.php?occid=3206084
Pardosa wyuta,Colorado,37.88453,-105.206644,https://ecdysis.org/collections/individual/index.php?occid=3206126
Pardosa wyuta,Colorado,40.366667,-108.933333,https://ecdysis.org/collections/individual/index.php?occid=3216348
Pardosa wyuta,Colorado,38.884167,-107.928611,https://ecdysis.org/collections/individual/index.php?occid=3216357
Pardosa wyuta,Colorado,39.478757,-105.368089,https://ecdysis.org/collections/individual/index.php?occid=3216359
Pardosa wyuta,Colorado,38.873611,-105.180556,https://ecdysis.org/collections/individual/index.php?occid=3216560
Pardosa wyuta,Colorado,39.855833,-105.416667,https://ecdysis.org/collections/individual/index.php?occid=3216581
Pardosa wyuta,Colorado,38.690667,-105.206667,https://ecdysis.org/collections/individual/index.php?occid=3217060
Pardosa wyuta,Colorado,39.665556,-107.814722,https://ecdysis.org/collections/individual/index.php?occid=3217067
Pardosa wyuta,Colorado,39.841555,-105.396894,https://ecdysis.org/collections/individual/index.php?occid=3217069
Pardosa wyuta,Colorado,38.7005,-105.197167,https://ecdysis.org/collections/individual/index.php?occid=3217070
Pardosa wyuta,Colorado,39.639521,-105.273218,https://ecdysis.org/collections/individual/index.php?occid=3217073
Pardosa wyuta,Colorado,38.886667,-107.926389,https://ecdysis.org/collections/individual/index.php?occid=3217815
Pardosa wyuta,Colorado,39.928056,-105.276944,https://ecdysis.org/collections/individual/index.php?occid=3217822
Pardosa wyuta,Colorado,39.523565,-105.25113,https://ecdysis.org/collections/individual/index.php?occid=3217909
Pardosa wyuta,Colorado,39.604523,-105.224361,https://ecdysis.org/collections/individual/index.php?occid=3217912
Pardosa wyuta,Colorado,38.841667,-106,https://ecdysis.org/collections/individual/index.php?occid=3217982
Pardosa wyuta,Colorado,38.2,-106.933333,https://ecdysis.org/collections/individual/index.php?occid=3217991
Pardosa wyuta,Colorado,39.162778,-103.055,https://ecdysis.org/collections/individual/index.php?occid=3218806
Pardosa xerampelina,Colorado,40.431111,-105.503056,https://ecdysis.org/collections/individual/index.php?occid=3182990
Pardosa xerampelina,Colorado,40.431111,-105.503056,https://ecdysis.org/collections/individual/index.php?occid=3182991
Pardosa xerampelina,Colorado,40.431111,-105.503056,https://ecdysis.org/collections/individual/index.php?occid=3182993
Pardosa xerampelina,Colorado,40.431111,-105.503056,https://ecdysis.org/collections/individual/index.php?occid=3182998
Pardosa xerampelina,Colorado,40.431111,-105.503056,https://ecdysis.org/collections/individual/index.php?occid=3183002
Pardosa xerampelina,Colorado,39.543611,-105.16775,https://ecdysis.org/collections/individual/index.php?occid=3183887
Pardosa xerampelina,Colorado,39.615083,-105.329389,https://ecdysis.org/collections/individual/index.php?occid=3183989
Pardosa xerampelina,Colorado,39.521194,-105.080278,https://ecdysis.org/collections/individual/index.php?occid=3184012
Pardosa xerampelina,Colorado,39.552139,-105.110778,https://ecdysis.org/collections/individual/index.php?occid=3184017
Pardosa xerampelina,Colorado,39.523565,-105.25113,https://ecdysis.org/collections/individual/index.php?occid=3184022
Pardosa xerampelina,Colorado,39.67075,-105.194611,https://ecdysis.org/collections/individual/index.php?occid=3184188
Pardosa xerampelina,Colorado,39.782833,-105.137278,https://ecdysis.org/collections/individual/index.php?occid=3185345
Pardosa xerampelina,Colorado,39.761917,-105.508722,https://ecdysis.org/collections/individual/index.php?occid=3185659
Pardosa xerampelina,Colorado,39.775167,-105.11425,https://ecdysis.org/collections/individual/index.php?occid=3185738
Pardosa xerampelina,Colorado,39.545306,-105.057083,https://ecdysis.org/collections/individual/index.php?occid=3185824
Pardosa xerampelina,Colorado,39.775417,-105.117611,https://ecdysis.org/collections/individual/index.php?occid=3185829
Pardosa xerampelina,Colorado,39.774222,-105.129389,https://ecdysis.org/collections/individual/index.php?occid=3185830
Pardosa xerampelina,Colorado,39.775417,-105.117611,https://ecdysis.org/collections/individual/index.php?occid=3185855
Pardosa xerampelina,Colorado,39.775167,-105.11425,https://ecdysis.org/collections/individual/index.php?occid=3186002
Pardosa xerampelina,Colorado,39.775417,-105.117611,https://ecdysis.org/collections/individual/index.php?occid=3186084
Pardosa xerampelina,Colorado,39.497528,-105.086139,https://ecdysis.org/collections/individual/index.php?occid=3186397
Pardosa xerampelina,Colorado,39.538694,-105.04825,https://ecdysis.org/collections/individual/index.php?occid=3186608
Pardosa xerampelina,Colorado,39.5395,-105.048806,https://ecdysis.org/collections/individual/index.php?occid=3186660
Pardosa xerampelina,Colorado,39.539778,-105.049,https://ecdysis.org/collections/individual/index.php?occid=3186680
Pardosa xerampelina,Colorado,39.539778,-105.049,https://ecdysis.org/collections/individual/index.php?occid=3186900
Pardosa xerampelina,Colorado,39.511028,-105.027889,https://ecdysis.org/collections/individual/index.php?occid=3186901
Pardosa xerampelina,Colorado,39.514667,-105.032333,https://ecdysis.org/collections/individual/index.php?occid=3186919
Pardosa xerampelina,Colorado,39.759445,-104.861155,https://ecdysis.org/collections/individual/index.php?occid=3187320
Pardosa xerampelina,Colorado,38.585833,-107.720833,https://ecdysis.org/collections/individual/index.php?occid=3194717
Pardosa xerampelina,Colorado,39.616667,-107.783333,https://ecdysis.org/collections/individual/index.php?occid=3194728
Pardosa xerampelina,Colorado,40.584972,-105.351054,https://ecdysis.org/collections/individual/index.php?occid=3194861
Pardosa xerampelina,Colorado,40.066667,-105.456944,https://ecdysis.org/collections/individual/index.php?occid=3196996
Pardosa xerampelina,Colorado,40.522,-108.9923,https://ecdysis.org/collections/individual/index.php?occid=3197060
Pardosa xerampelina,Colorado,39.365278,-107.353611,https://ecdysis.org/collections/individual/index.php?occid=3198228
Pardosa xerampelina,Colorado,39.836944,-105.406528,https://ecdysis.org/collections/individual/index.php?occid=3198334
Pardosa xerampelina,Colorado,39.836361,-105.405806,https://ecdysis.org/collections/individual/index.php?occid=3198341
Pardosa xerampelina,Colorado,39.923611,-105.231667,https://ecdysis.org/collections/individual/index.php?occid=3198475
Pardosa xerampelina,Colorado,39.473944,-105.001194,https://ecdysis.org/collections/individual/index.php?occid=3198962
Pardosa xerampelina,Colorado,39.530722,-105.042806,https://ecdysis.org/collections/individual/index.php?occid=3198972
Pardosa xerampelina,Colorado,38.884167,-107.928611,https://ecdysis.org/collections/individual/index.php?occid=3199162
Pardosa xerampelina,Colorado,37.568333,-107.291806,https://ecdysis.org/collections/individual/index.php?occid=3199825
Pardosa xerampelina,Colorado,39.482528,-105.001722,https://ecdysis.org/collections/individual/index.php?occid=3199909
Pardosa xerampelina,Colorado,39.366167,-105.338528,https://ecdysis.org/collections/individual/index.php?occid=3199938
Pardosa xerampelina,Colorado,39.488944,-105.091833,https://ecdysis.org/collections/individual/index.php?occid=3201471
Pardosa xerampelina,Colorado,39.485306,-105.102806,https://ecdysis.org/collections/individual/index.php?occid=3201677
Pardosa xerampelina,Colorado,38.805309,-108.308639,https://ecdysis.org/collections/individual/index.php?occid=3204183
Pardosa xerampelina,Colorado,40.225346,-105.271866,https://ecdysis.org/collections/individual/index.php?occid=3204187
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3204189
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3204192
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3204195
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3204196
Pardosa xerampelina,Colorado,39.995557,-105.279517,https://ecdysis.org/collections/individual/index.php?occid=3204198
Pardosa xerampelina,Colorado,38.828595,-108.378973,https://ecdysis.org/collections/individual/index.php?occid=3204211
Pardosa xerampelina,Colorado,39.933421,-105.274586,https://ecdysis.org/collections/individual/index.php?occid=3204212
Pardosa xerampelina,Colorado,40.407288,-105.096963,https://ecdysis.org/collections/individual/index.php?occid=3204215
Pardosa xerampelina,Colorado,38.410432,-108.280103,https://ecdysis.org/collections/individual/index.php?occid=3204216
Pardosa xerampelina,Colorado,38.016727,-108.053642,https://ecdysis.org/collections/individual/index.php?occid=3204218
Pardosa xerampelina,Colorado,40.087838,-105.373471,https://ecdysis.org/collections/individual/index.php?occid=3204232
Pardosa xerampelina,Colorado,40.073871,-105.511209,https://ecdysis.org/collections/individual/index.php?occid=3204235
Pardosa xerampelina,Colorado,39.902154,-105.376727,https://ecdysis.org/collections/individual/index.php?occid=3204238
Pardosa xerampelina,Colorado,40.631276,-105.228818,https://ecdysis.org/collections/individual/index.php?occid=3204316
Pardosa xerampelina,Colorado,39.271513,-104.736825,https://ecdysis.org/collections/individual/index.php?occid=3204380
Pardosa xerampelina,Colorado,40.437345,-104.68668,https://ecdysis.org/collections/individual/index.php?occid=3205004
Pardosa xerampelina,Colorado,39.949,-105.564,https://ecdysis.org/collections/individual/index.php?occid=3205767
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206507
Pardosa xerampelina,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3206514
Pardosa xerampelina,Colorado,39.633889,-105.171389,https://ecdysis.org/collections/individual/index.php?occid=3216148
Pardosa xerampelina,Colorado,39.906944,-105.502222,https://ecdysis.org/collections/individual/index.php?occid=3216255
Pardosa xerampelina,Colorado,39.651389,-105.034444,https://ecdysis.org/collections/individual/index.php?occid=3216259
Pardosa xerampelina,Colorado,39.21108,-107.95566,https://ecdysis.org/collections/individual/index.php?occid=3216456
Pardosa xerampelina,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216458
Pardosa xerampelina,Colorado,39.383333,-105.1,https://ecdysis.org/collections/individual/index.php?occid=3216552
Pardosa xerampelina,Colorado,40.574444,-105.19,https://ecdysis.org/collections/individual/index.php?occid=3217058
Pardosa xerampelina,Colorado,39.44,-105.074167,https://ecdysis.org/collections/individual/index.php?occid=3217086
Pardosa xerampelina,Colorado,39.381111,-105.098611,https://ecdysis.org/collections/individual/index.php?occid=3217764
Pardosa xerampelina,Colorado,37.133056,-105.048333,https://ecdysis.org/collections/individual/index.php?occid=3217775
Pardosa xerampelina,Colorado,39.928056,-105.276944,https://ecdysis.org/collections/individual/index.php?occid=3217807
Pardosa xerampelina,Colorado,39.703056,-107.604722,https://ecdysis.org/collections/individual/index.php?occid=3217811
Pardosa xerampelina,Colorado,38.900833,-107.891389,https://ecdysis.org/collections/individual/index.php?occid=3217842
Pardosa xerampelina,Colorado,39.916667,-105.266667,https://ecdysis.org/collections/individual/index.php?occid=3217881
Pardosa xerampelina,Colorado,40.183333,-105.183333,https://ecdysis.org/collections/individual/index.php?occid=3217893
Pardosa xerampelina,Colorado,40.574444,-105.19,https://ecdysis.org/collections/individual/index.php?occid=3217927
Pardosa xerampelina,Colorado,40.624444,-105.19,https://ecdysis.org/collections/individual/index.php?occid=3217929
Pardosa xerampelina,Colorado,40.574444,-105.19,https://ecdysis.org/collections/individual/index.php?occid=3217943
Pardosa xerampelina,Colorado,39.928976,-105.2941,https://ecdysis.org/collections/individual/index.php?occid=3217969
Pardosa xerampelina,Colorado,39.381111,-105.098611,https://ecdysis.org/collections/individual/index.php?occid=3217990
Pardosa xerampelina,Colorado,39.784167,-105.199444,https://ecdysis.org/collections/individual/index.php?occid=3218814
Pardosa xerampelina,Colorado,37.258218,-108.360102,https://ecdysis.org/collections/individual/index.php?occid=3218815
Pardosa xerampelina,Colorado,37.408889,-108.265278,https://ecdysis.org/collections/individual/index.php?occid=3218817
Pardosa xerophila,Colorado,37.206197,-108.48866,https://ecdysis.org/collections/individual/index.php?occid=770940
Pardosa xerophila,Colorado,37.2043869,-108.4727206,https://ecdysis.org/collections/individual/index.php?occid=778440
Pardosa xerophila,Colorado,38.721389,-104.825556,https://ecdysis.org/collections/individual/index.php?occid=3216119
Pardosa yavapa,Colorado,39.807333,-105.439222,https://ecdysis.org/collections/individual/index.php?occid=3183978
Pardosa yavapa,Colorado,39.832361,-105.407583,https://ecdysis.org/collections/individual/index.php?occid=3184006
Pardosa yavapa,Colorado,39.835611,-105.406972,https://ecdysis.org/collections/individual/index.php?occid=3184097
Pardosa yavapa,Colorado,39.860222,-105.446972,https://ecdysis.org/collections/individual/index.php?occid=3184112
Pardosa yavapa,Colorado,39.84775,-105.359611,https://ecdysis.org/collections/individual/index.php?occid=3184115
Pardosa yavapa,Colorado,39.833722,-105.407611,https://ecdysis.org/collections/individual/index.php?occid=3184117
Pardosa yavapa,Colorado,39.791361,-105.449639,https://ecdysis.org/collections/individual/index.php?occid=3184125
Pardosa yavapa,Colorado,39.717694,-105.315556,https://ecdysis.org/collections/individual/index.php?occid=3184246
Pardosa yavapa,Colorado,39.493028,-105.378583,https://ecdysis.org/collections/individual/index.php?occid=3188270
Pardosa yavapa,Colorado,39.492694,-105.537583,https://ecdysis.org/collections/individual/index.php?occid=3188278
Pardosa yavapa,Colorado,39.51825,-105.40525,https://ecdysis.org/collections/individual/index.php?occid=3188297
Pardosa yavapa,Colorado,37.275556,-108.426111,https://ecdysis.org/collections/individual/index.php?occid=3194231
Pardosa yavapa,Colorado,37.272222,-108.428056,https://ecdysis.org/collections/individual/index.php?occid=3196496
Pardosa yavapa,Colorado,37.3238,-108.4183,https://ecdysis.org/collections/individual/index.php?occid=3196505
Pardosa yavapa,Colorado,37.734722,-105.506667,https://ecdysis.org/collections/individual/index.php?occid=3196846
Pardosa yavapa,Colorado,37.758,-105.5,https://ecdysis.org/collections/individual/index.php?occid=3196873
Pardosa yavapa,Colorado,39.924,-105.65,https://ecdysis.org/collections/individual/index.php?occid=3196913
Pardosa yavapa,Colorado,37.924444,-105.649444,https://ecdysis.org/collections/individual/index.php?occid=3196925
Pardosa yavapa,Colorado,40.015,-105.27,https://ecdysis.org/collections/individual/index.php?occid=3197084
Pardosa yavapa,Colorado,39.4064,-104.8799,https://ecdysis.org/collections/individual/index.php?occid=3197743
Pardosa yavapa,Colorado,39.211111,-104.895833,https://ecdysis.org/collections/individual/index.php?occid=3197830
Pardosa yavapa,Colorado,39.1575,-104.859139,https://ecdysis.org/collections/individual/index.php?occid=3197831
Pardosa yavapa,Colorado,39.135833,-104.877972,https://ecdysis.org/collections/individual/index.php?occid=3197841
Pardosa yavapa,Colorado,39.4665,-105.240056,https://ecdysis.org/collections/individual/index.php?occid=3198261
Pardosa yavapa,Colorado,39.378167,-105.095444,https://ecdysis.org/collections/individual/index.php?occid=3198274
Pardosa yavapa,Colorado,39.343611,-105.266111,https://ecdysis.org/collections/individual/index.php?occid=3198951
Pardosa yavapa,Colorado,39.546972,-105.321611,https://ecdysis.org/collections/individual/index.php?occid=3198956
Pardosa yavapa,Colorado,40.388889,-105.556667,https://ecdysis.org/collections/individual/index.php?occid=3199394
Pardosa yavapa,Colorado,40.388889,-105.556667,https://ecdysis.org/collections/individual/index.php?occid=3199420
Pardosa yavapa,Colorado,38.903,-105.329,https://ecdysis.org/collections/individual/index.php?occid=3199663
